Player,Best_Rank,Best_Rank_Year,Latest_Pipeline_Year,Latest_Position,Latest_Team,Acquisition_Type,Acquisition_Confidence,Acquisition_Reason,BRef_Register_ID,BRef_Register_URL,Birth_Year,Birth_Country,Birth_State,Year,Age,Source,Games,Teams,Leagues,Levels,Table_Index
Ezequiel Duran,83,2022,2022,INF,Texas Rangers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,duran-000eze,https://www.baseball-reference.com/register/player.fcgi?id=duran-000eze,1999.0,,,2017,18,Pro,15,Yankees,DOSL,FRk,0
Ezequiel Duran,83,2022,2022,INF,Texas Rangers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,duran-000eze,https://www.baseball-reference.com/register/player.fcgi?id=duran-000eze,1999.0,,,2018,19,Pro,53,Pulaski,APPY,Rk,0
Ezequiel Duran,83,2022,2022,INF,Texas Rangers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,duran-000eze,https://www.baseball-reference.com/register/player.fcgi?id=duran-000eze,1999.0,,,2019,20,Pro,66,Staten Island,NYPL,A-,0
Ezequiel Tovar,25,2023,2023,SS,Colorado Rockies,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,tovar-000eze,https://www.baseball-reference.com/register/player.fcgi?id=tovar-000eze,2001.0,,,2018,16,Pro,35,Colorado,DOSL,FRk,0
Ezequiel Tovar,25,2023,2023,SS,Colorado Rockies,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,tovar-000eze,https://www.baseball-reference.com/register/player.fcgi?id=tovar-000eze,2001.0,,,2019,17,Pro,73,2 Teams,2 Lgs,A--Rk,0
Ezequiel Tovar,25,2023,2023,SS,Colorado Rockies,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,tovar-000eze,https://www.baseball-reference.com/register/player.fcgi?id=tovar-000eze,2001.0,,,2021,19,Pro,104,2 Teams,2 Lgs,A-A+,0
Ezequiel Tovar,25,2023,2023,SS,Colorado Rockies,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,tovar-000eze,https://www.baseball-reference.com/register/player.fcgi?id=tovar-000eze,2001.0,,,2022,20,Pro,71,2 Teams,2 Lgs,AA-AAA,0
Ezequiel Tovar,25,2023,2023,SS,Colorado Rockies,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,tovar-000eze,https://www.baseball-reference.com/register/player.fcgi?id=tovar-000eze,2001.0,,,2023,21,Pro,153,COL,NL,Maj,0
Felnin Celesten,74,2025,2025,SS,Seattle Mariners,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,celest000fel,https://www.baseball-reference.com/register/player.fcgi?id=celest000fel,2005.0,,,2024,18,Pro,32,Mariners,ACL,Rk,0
Felnin Celesten,74,2025,2025,SS,Seattle Mariners,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,celest000fel,https://www.baseball-reference.com/register/player.fcgi?id=celest000fel,2005.0,,,2025,19,Pro,104,2 Teams,2 Lgs,A-A+,0
Felnin Celesten,74,2025,2025,SS,Seattle Mariners,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,celest000fel,https://www.baseball-reference.com/register/player.fcgi?id=celest000fel,2005.0,,,2026,20,Pro,35,Everett,NORW,A+,0
Fernando Tatis Jr.,2,2019,2019,SS,San Diego Padres,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,tatis-003fer,https://www.baseball-reference.com/register/player.fcgi?id=tatis-003fer,1999.0,,,2016,17,Pro,55,2 Teams,2 Lgs,Rk-A-,0
Fernando Tatis Jr.,2,2019,2019,SS,San Diego Padres,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,tatis-003fer,https://www.baseball-reference.com/register/player.fcgi?id=tatis-003fer,1999.0,,,2017,18,Pro,131,2 Teams,2 Lgs,A-AA,0
Fernando Tatis Jr.,2,2019,2019,SS,San Diego Padres,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,tatis-003fer,https://www.baseball-reference.com/register/player.fcgi?id=tatis-003fer,1999.0,,,2018,19,Pro,88,San Antonio,TL,AA,0
Fernando Tatis Jr.,2,2019,2019,SS,San Diego Padres,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,tatis-003fer,https://www.baseball-reference.com/register/player.fcgi?id=tatis-003fer,1999.0,,,2019,20,Pro,86,Amarillo | SDP,TL | NL,AA | Maj,0
Fernando Tatis Jr.,2,2019,2019,SS,San Diego Padres,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,tatis-003fer,https://www.baseball-reference.com/register/player.fcgi?id=tatis-003fer,1999.0,,,2020,21,Pro,59,SDP,NL,Maj,0
Francisco Alvarez,3,2023,2023,C,New York Mets,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alvare006fra,https://www.baseball-reference.com/register/player.fcgi?id=alvare006fra,2001.0,,,2019,17,Pro,42,2 Teams,2 Lgs,Rk,0
Francisco Alvarez,3,2023,2023,C,New York Mets,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alvare006fra,https://www.baseball-reference.com/register/player.fcgi?id=alvare006fra,2001.0,,,2021,19,Pro,99,2 Teams,2 Lgs,A+-A,0
Francisco Alvarez,3,2023,2023,C,New York Mets,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alvare006fra,https://www.baseball-reference.com/register/player.fcgi?id=alvare006fra,2001.0,,,2022,20,Pro,112,2 Teams,2 Lgs,AA-AAA,0
Francisco Alvarez,3,2023,2023,C,New York Mets,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alvare006fra,https://www.baseball-reference.com/register/player.fcgi?id=alvare006fra,2001.0,,,2023,21,Pro,127,Syracuse | NYM,IL | NL,AAA | Maj,0
Francisco Mejía,11,2018,2019,C/OF,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 20,mejia-003fra,https://www.baseball-reference.com/register/player.fcgi?id=mejia-003fra,1986.0,,,2006,20,Pro,16,Orioles,DOSL,FRk,0
Francisco Mejía,11,2018,2019,C/OF,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 20,mejia-003fra,https://www.baseball-reference.com/register/player.fcgi?id=mejia-003fra,1986.0,,,2007,21,Pro,39,Orioles,DOSL,FRk,0
Franklin Arias,11,2026,2026,SS,Boston Red Sox,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,arias-008fra,https://www.baseball-reference.com/register/player.fcgi?id=arias-008fra,2005.0,,,2023,17,Pro,37,Red Sox Red,DOSL,FRk,0
Franklin Arias,11,2026,2026,SS,Boston Red Sox,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,arias-008fra,https://www.baseball-reference.com/register/player.fcgi?id=arias-008fra,2005.0,,,2024,18,Pro,87,2 Teams,2 Lgs,Rk-A,0
Franklin Arias,11,2026,2026,SS,Boston Red Sox,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,arias-008fra,https://www.baseball-reference.com/register/player.fcgi?id=arias-008fra,2005.0,,,2025,19,Pro,116,3 Teams,3 Lgs,A+-A-AA,0
Franklin Arias,11,2026,2026,SS,Boston Red Sox,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,arias-008fra,https://www.baseball-reference.com/register/player.fcgi?id=arias-008fra,2005.0,,,2026,20,Pro,31,Portland,EL,AA,0
Franklin Barreto,52,2017,2018,2B/SS,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,barret004fra,https://www.baseball-reference.com/register/player.fcgi?id=barret004fra,1996.0,,,2013,17,Pro,59,2 Teams,2 Lgs,Rk,0
Franklin Barreto,52,2017,2018,2B/SS,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,barret004fra,https://www.baseball-reference.com/register/player.fcgi?id=barret004fra,1996.0,,,2014,18,Pro,73,Vancouver,NORW,A-,0
Franklin Barreto,52,2017,2018,2B/SS,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,barret004fra,https://www.baseball-reference.com/register/player.fcgi?id=barret004fra,1996.0,,,2015,19,Pro,90,Stockton,CALL,A+,0
Franklin Barreto,52,2017,2018,2B/SS,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,barret004fra,https://www.baseball-reference.com/register/player.fcgi?id=barret004fra,1996.0,,,2016,20,Pro,123,2 Teams,2 Lgs,AA-AAA,0
Franklin Barreto,52,2017,2018,2B/SS,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,barret004fra,https://www.baseball-reference.com/register/player.fcgi?id=barret004fra,1996.0,,,2017,21,Pro,136,Nashville | OAK,PCL | AL,AAA | Maj,0
Gabriel Arias,73,2022,2022,INF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,arias-002gab,https://www.baseball-reference.com/register/player.fcgi?id=arias-002gab,2000.0,,,2017,17,Pro,53,2 Teams,2 Lgs,Rk-A,0
Gabriel Arias,73,2022,2022,INF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,arias-002gab,https://www.baseball-reference.com/register/player.fcgi?id=arias-002gab,2000.0,,,2018,18,Pro,124,Fort Wayne,MIDW,A,0
Gabriel Arias,73,2022,2022,INF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,arias-002gab,https://www.baseball-reference.com/register/player.fcgi?id=arias-002gab,2000.0,,,2019,19,Pro,120,Lake Elsinore,CALL,A+,0
Gabriel Arias,73,2022,2022,INF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,arias-002gab,https://www.baseball-reference.com/register/player.fcgi?id=arias-002gab,2000.0,,,2021,21,Pro,115,Columbus,AAAE,AAA,0
Gabriel Gonzalez,79,2024,2024,OF,Minnesota Twins,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,gonzal009gab,https://www.baseball-reference.com/register/player.fcgi?id=gonzal009gab,2004.0,,,2021,17,Pro,54,Mariners,DOSL,FRk,0
Gabriel Gonzalez,79,2024,2024,OF,Minnesota Twins,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,gonzal009gab,https://www.baseball-reference.com/register/player.fcgi?id=gonzal009gab,2004.0,,,2022,18,Pro,67,2 Teams,2 Lgs,Rk-A,0
Gabriel Gonzalez,79,2024,2024,OF,Minnesota Twins,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,gonzal009gab,https://www.baseball-reference.com/register/player.fcgi?id=gonzal009gab,2004.0,,,2023,19,Pro,116,2 Teams,2 Lgs,A-A+,0
Gabriel Gonzalez,79,2024,2024,OF,Minnesota Twins,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,gonzal009gab,https://www.baseball-reference.com/register/player.fcgi?id=gonzal009gab,2004.0,,,2024,20,Pro,81,2 Teams,2 Lgs,A+-Rk,0
Gabriel Gonzalez,79,2024,2024,OF,Minnesota Twins,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,gonzal009gab,https://www.baseball-reference.com/register/player.fcgi?id=gonzal009gab,2004.0,,,2025,21,Pro,123,3 Teams,3 Lgs,AA-A+-AAA,0
Gabriel Moreno,7,2022,2022,C,Arizona Diamondbacks,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,moreno000gab,https://www.baseball-reference.com/register/player.fcgi?id=moreno000gab,2000.0,,,2017,17,Pro,32,Blue Jays,DOSL,FRk,0
Gabriel Moreno,7,2022,2022,C,Arizona Diamondbacks,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,moreno000gab,https://www.baseball-reference.com/register/player.fcgi?id=moreno000gab,2000.0,,,2018,18,Pro,40,2 Teams,2 Lgs,Rk,0
Gabriel Moreno,7,2022,2022,C,Arizona Diamondbacks,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,moreno000gab,https://www.baseball-reference.com/register/player.fcgi?id=moreno000gab,2000.0,,,2019,19,Pro,82,Lansing,MIDW,A,0
Gabriel Moreno,7,2022,2022,C,Arizona Diamondbacks,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,moreno000gab,https://www.baseball-reference.com/register/player.fcgi?id=moreno000gab,2000.0,,,2021,21,Pro,37,3 Teams,3 Lgs,AA-AAA-Rk,0
George Valera,47,2022,2023,OF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,valera000geo,https://www.baseball-reference.com/register/player.fcgi?id=valera000geo,2000.0,,,2018,17,Pro,6,Indians 2,ARIZ,Rk,0
George Valera,47,2022,2023,OF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,valera000geo,https://www.baseball-reference.com/register/player.fcgi?id=valera000geo,2000.0,,,2019,18,Pro,52,2 Teams,2 Lgs,A--A,0
George Valera,47,2022,2023,OF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,valera000geo,https://www.baseball-reference.com/register/player.fcgi?id=valera000geo,2000.0,,,2021,20,Pro,86,2 Teams,2 Lgs,A+-AA,0
George Valera,47,2022,2023,OF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,valera000geo,https://www.baseball-reference.com/register/player.fcgi?id=valera000geo,2000.0,,,2022,21,Pro,132,2 Teams,2 Lgs,AA-AAA,0
Geraldo Perdomo,78,2021,2021,SS,Arizona Diamondbacks,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,perdom000ger,https://www.baseball-reference.com/register/player.fcgi?id=perdom000ger,1999.0,,,2017,17,Pro,63,Diamondbacks 1,DOSL,FRk,0
Geraldo Perdomo,78,2021,2021,SS,Arizona Diamondbacks,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,perdom000ger,https://www.baseball-reference.com/register/player.fcgi?id=perdom000ger,1999.0,,,2018,18,Pro,57,3 Teams,3 Lgs,A--Rk,0
Geraldo Perdomo,78,2021,2021,SS,Arizona Diamondbacks,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,perdom000ger,https://www.baseball-reference.com/register/player.fcgi?id=perdom000ger,1999.0,,,2019,19,Pro,116,2 Teams,2 Lgs,A-A+,0
Geraldo Perdomo,78,2021,2021,SS,Arizona Diamondbacks,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,perdom000ger,https://www.baseball-reference.com/register/player.fcgi?id=perdom000ger,1999.0,,,2021,21,Pro,85,2 Teams,2 Lgs,AA-AAA,0
Gleyber Torres,3,2017,2018,INF,Detroit Tigers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,torres000gle,https://www.baseball-reference.com/register/player.fcgi?id=torres000gle,1996.0,,,2014,17,Pro,50,2 Teams,2 Lgs,Rk-A-,0
Gleyber Torres,3,2017,2018,INF,Detroit Tigers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,torres000gle,https://www.baseball-reference.com/register/player.fcgi?id=torres000gle,1996.0,,,2015,18,Pro,126,2 Teams,2 Lgs,A-A+,0
Gleyber Torres,3,2017,2018,INF,Detroit Tigers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,torres000gle,https://www.baseball-reference.com/register/player.fcgi?id=torres000gle,1996.0,,,2016,19,Pro,125,2 Teams,2 Lgs,A+,0
Gleyber Torres,3,2017,2018,INF,Detroit Tigers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,torres000gle,https://www.baseball-reference.com/register/player.fcgi?id=torres000gle,1996.0,,,2017,20,Pro,55,2 Teams,2 Lgs,AA-AAA,0
Gleyber Torres,3,2017,2018,INF,Detroit Tigers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,torres000gle,https://www.baseball-reference.com/register/player.fcgi?id=torres000gle,1996.0,,,2018,21,Pro,17,2 Teams,2 Lgs,AAA-A+,0
J.P. Martínez,88,2019,2019,OF,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,martin013jul,https://www.baseball-reference.com/register/player.fcgi?id=martin013jul,1996.0,,,2012,16,Pro,40,Guantanamo,CNS,Fgn,0
J.P. Martínez,88,2019,2019,OF,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,martin013jul,https://www.baseball-reference.com/register/player.fcgi?id=martin013jul,1996.0,,,2013,17,Pro,34,Guantanamo,CNS,Fgn,0
J.P. Martínez,88,2019,2019,OF,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,martin013jul,https://www.baseball-reference.com/register/player.fcgi?id=martin013jul,1996.0,,,2014,18,Pro,83,2 Teams,CNS,Fgn,0
J.P. Martínez,88,2019,2019,OF,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,martin013jul,https://www.baseball-reference.com/register/player.fcgi?id=martin013jul,1996.0,,,2015,19,Pro,79,2 Teams,CNS,Fgn,0
J.P. Martínez,88,2019,2019,OF,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,martin013jul,https://www.baseball-reference.com/register/player.fcgi?id=martin013jul,1996.0,,,2016,20,Pro,61,2 Teams,CNS,Fgn,0
J.P. Martínez,88,2019,2019,OF,—,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,martin013jul,https://www.baseball-reference.com/register/player.fcgi?id=martin013jul,1996.0,,,2017,21,Pro,57,Trois-Rivières,CAMA,Ind,0
Jackson Chourio,2,2024,2024,OF,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jac,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jac,2004.0,,,2021,17,Pro,45,Brewers 2,DOSL,FRk,0
Jackson Chourio,2,2024,2024,OF,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jac,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jac,2004.0,,,2022,18,Pro,99,3 Teams,3 Lgs,A-A+-AA,0
Jackson Chourio,2,2024,2024,OF,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jac,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jac,2004.0,,,2023,19,Pro,128,2 Teams,2 Lgs,AA-AAA,0
Jackson Chourio,2,2024,2024,OF,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jac,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jac,2004.0,,,2024,20,Pro,148,MIL,NL,Maj,0
Jackson Chourio,2,2024,2024,OF,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jac,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jac,2004.0,,,2025,21,Pro,136,Nashville | MIL,IL | NL,AAA | Maj,0
Jaison Chourio,60,2025,2025,OF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jai,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jai,2005.0,,,2022,17,Pro,40,Guardians Red,DOSL,FRk,0
Jaison Chourio,60,2025,2025,OF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jai,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jai,2005.0,,,2023,18,Pro,48,2 Teams,2 Lgs,Rk-A,0
Jaison Chourio,60,2025,2025,OF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jai,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jai,2005.0,,,2024,19,Pro,98,Lynchburg,CARL,A,0
Jaison Chourio,60,2025,2025,OF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jai,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jai,2005.0,,,2025,20,Pro,87,2 Teams,2 Lgs,A+-Rk,0
Jaison Chourio,60,2025,2025,OF,Cleveland Guardians,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,chouri000jai,https://www.baseball-reference.com/register/player.fcgi?id=chouri000jai,2005.0,,,2026,21,Pro,26,2 Teams,2 Lgs,A+-AA,0
Jasson Domínguez,21,2025,2025,OF,New York Yankees,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,doming002jas,https://www.baseball-reference.com/register/player.fcgi?id=doming002jas,2003.0,,,2021,18,Pro,57,2 Teams,2 Lgs,A-Rk,0
Jasson Domínguez,21,2025,2025,OF,New York Yankees,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,doming002jas,https://www.baseball-reference.com/register/player.fcgi?id=doming002jas,2003.0,,,2022,19,Pro,120,3 Teams,3 Lgs,A-A+-AA,0
Jasson Domínguez,21,2025,2025,OF,New York Yankees,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,doming002jas,https://www.baseball-reference.com/register/player.fcgi?id=doming002jas,2003.0,,,2023,20,Pro,118,2 Teams,2 Lgs,AA-AAA,0
Jasson Domínguez,21,2025,2025,OF,New York Yankees,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,doming002jas,https://www.baseball-reference.com/register/player.fcgi?id=doming002jas,2003.0,,,2024,21,Pro,58,3 Teams,3 Lgs,AAA-AA-A,0
Jazz Chisholm Jr.,60,2019,2021,SS/2B,New York Yankees,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,chisho000jas,https://www.baseball-reference.com/register/player.fcgi?id=chisho000jas,1998.0,,,2016,18,Pro,62,Missoula,PION,Rk,0
Jazz Chisholm Jr.,60,2019,2021,SS/2B,New York Yankees,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,chisho000jas,https://www.baseball-reference.com/register/player.fcgi?id=chisho000jas,1998.0,,,2017,19,Pro,29,Kane County,MIDW,A,0
Jazz Chisholm Jr.,60,2019,2021,SS/2B,New York Yankees,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,chisho000jas,https://www.baseball-reference.com/register/player.fcgi?id=chisho000jas,1998.0,,,2018,20,Pro,112,2 Teams,2 Lgs,A-A+,0
Jazz Chisholm Jr.,60,2019,2021,SS/2B,New York Yankees,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,chisho000jas,https://www.baseball-reference.com/register/player.fcgi?id=chisho000jas,1998.0,,,2019,21,Pro,112,2 Teams,SOUL,AA,0
Jeferson Quero,35,2024,2025,C,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,quero-000jef,https://www.baseball-reference.com/register/player.fcgi?id=quero-000jef,2002.0,,,2021,18,Pro,23,Brewers Blue,ACL,Rk,0
Jeferson Quero,35,2024,2025,C,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,quero-000jef,https://www.baseball-reference.com/register/player.fcgi?id=quero-000jef,2002.0,,,2022,19,Pro,95,2 Teams,2 Lgs,A-A+,0
Jeferson Quero,35,2024,2025,C,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,quero-000jef,https://www.baseball-reference.com/register/player.fcgi?id=quero-000jef,2002.0,,,2023,20,Pro,90,Biloxi,SOUL,AA,0
Jeferson Quero,35,2024,2025,C,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 18,quero-000jef,https://www.baseball-reference.com/register/player.fcgi?id=quero-000jef,2002.0,,,2024,21,Pro,1,Nashville,IL,AAA,0
Jefferson Rojas,84,2026,2026,SS,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,rojas-003jef,https://www.baseball-reference.com/register/player.fcgi?id=rojas-003jef,2005.0,,,2022,17,Pro,45,Cubs Blue,DOSL,FRk,0
Jefferson Rojas,84,2026,2026,SS,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,rojas-003jef,https://www.baseball-reference.com/register/player.fcgi?id=rojas-003jef,2005.0,,,2023,18,Pro,71,2 Teams,2 Lgs,A-Rk,0
Jefferson Rojas,84,2026,2026,SS,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,rojas-003jef,https://www.baseball-reference.com/register/player.fcgi?id=rojas-003jef,2005.0,,,2024,19,Pro,96,South Bend,MIDW,A+,0
Jefferson Rojas,84,2026,2026,SS,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,rojas-003jef,https://www.baseball-reference.com/register/player.fcgi?id=rojas-003jef,2005.0,,,2025,20,Pro,106,2 Teams,2 Lgs,A+-AA,0
Jefferson Rojas,84,2026,2026,SS,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,rojas-003jef,https://www.baseball-reference.com/register/player.fcgi?id=rojas-003jef,2005.0,,,2026,21,Pro,29,Knoxville,SOUL,AA,0
Jeimer Candelario,95,2017,2017,3B/1B,Los Angeles Angels,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,candel000jei,https://www.baseball-reference.com/register/player.fcgi?id=candel000jei,1993.0,,,2011,17,Pro,72,Cubs 2,DOSL,FRk,0
Jeimer Candelario,95,2017,2017,3B/1B,Los Angeles Angels,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,candel000jei,https://www.baseball-reference.com/register/player.fcgi?id=candel000jei,1993.0,,,2012,18,Pro,71,Boise,NORW,A-,0
Jeimer Candelario,95,2017,2017,3B/1B,Los Angeles Angels,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,candel000jei,https://www.baseball-reference.com/register/player.fcgi?id=candel000jei,1993.0,,,2013,19,Pro,130,Kane County,MIDW,A,0
Jeimer Candelario,95,2017,2017,3B/1B,Los Angeles Angels,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,candel000jei,https://www.baseball-reference.com/register/player.fcgi?id=candel000jei,1993.0,,,2014,20,Pro,125,2 Teams,2 Lgs,A-A+,0
